--------------------
Best Solution Found!
--------------------
Time: 0 hour(s), 3 minute(s), 41 second(s), 761 millisecond(s)

Fitness: 86624

0	3	3	1	1	1	0	
0	0	0	3	0	2	0	
0	0	0	0	0	1	0	
1	0	0	0	0	0	0	
2	0	3	3	1	3	0	
2	0	3	3	1	0	0	
0	2	1	3	0	2	0	
0	2	3	0	0	0	0	
1	0	0	0	1	0	0	
2	1	0	0	0	1	0	
2	1	1	2	0	1	0	
0	1	2	1	1	2	0	
0	1	3	0	0	0	0	
2	0	0	3	0	0	0	
3	0	1	3	0	0	0	
1	1	3	3	0	2	0	
0	3	0	0	0	0	0	
3	2	1	3	3	0	0	
0	0	0	0	0	2	0	
0	2	0	0	0	0	0	
0	0	0	0	2	0	0	
3	0	3	3	3	0	0	
0	0	2	0	0	0	0	
2	0	0	0	0	0	0	
2	2	3	2	3	0	0	
1	2	0	0	2	0	0	
0	1	0	0	3	1	0	
0	0	0	2	0	1	1	
0	0	0	0	0	0	0	
0	0	0	1	3	0	0	
1	2	0	0	1	2	0	
0	0	0	1	0	2	0	
0	0	0	3	0	1	2	
0	1	0	0	0	1	0	
2	1	0	3	0	0	0	
0	0	3	0	2	0	0	
3	0	0	0	0	3	0	
0	2	1	0	1	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	3	0	0	0	0	
2	0	0	0	0	0	0	
0	0	0	0	2	1	0	
2	0	3	0	0	0	0	
0	2	0	0	0	0	0	
2	0	0	3	0	0	0	
1	1	1	2	3	0	0	
0	2	2	2	1	1	0	
0	0	0	0	0	0	0	
0	2	0	0	1	0	0	
0	3	0	0	0	1	0	
1	0	3	0	0	0	0	
0	0	0	1	0	1	0	
3	0	1	3	0	0	0	
0	0	0	0	0	0	0	
0	3	0	0	0	0	0	
2	0	0	0	0	0	0	
1	0	2	0	1	0	0	
0	0	0	0	0	2	0	
2	1	3	0	2	0	0	
2	0	2	0	1	0	0	
1	0	1	2	2	2	0	
0	2	2	0	2	2	0	
1	3	1	0	0	3	0	
1	0	0	0	2	1	0	
0	0	3	3	0	0	0	
2	1	3	3	0	3	0	
1	0	3	3	1	3	0	
0	0	0	0	1	1	0	
2	2	0	1	2	0	0	
0	0	1	3	2	1	0	
0	0	0	0	2	0	0	
3	1	0	3	2	2	0	
0	3	3	3	0	0	0	
0	0	0	1	2	0	0	
2	0	0	0	3	0	0	
0	0	0	3	0	0	0	
0	0	1	2	0	0	0	
1	1	1	0	2	3	0	
3	0	0	0	1	0	0	
0	0	1	0	1	1	0	
0	0	0	0	0	0	0	
0	1	1	0	0	0	0	
0	0	0	1	0	0	0	
0	2	0	1	0	3	0	
0	2	0	0	2	0	0	
1	1	0	1	0	1	0	
0	0	0	0	0	0	0	
0	0	0	0	2	0	0	
0	1	0	0	0	0	0	
0	0	0	0	1	1	0	
2	0	3	0	0	2	0	
0	0	0	0	1	2	0	
0	0	0	0	0	0	0	
0	1	0	2	0	0	0	
0	1	1	0	0	2	0	
1	0	0	1	2	0	0	
0	3	0	0	0	1	0	
0	0	0	0	0	2	0	
1	2	0	0	0	0	0	
--------------------

The best solution was found at the restart: 6, population: 0
Total Time Elapsed: 0 hour(s), 8 minute(s), 27 second(s), 725 millisecond(s)

