--------------------
Best Solution Found!
--------------------
Time: 0 hour(s), 5 minute(s), 54 second(s)

Fitness: 22070

0	0	0	0	0	0	0	
1	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	2	0	0	0	0	
0	0	0	1	0	0	3	
3	0	0	0	0	0	0	
2	0	0	0	0	0	0	
1	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	1	0	0	0	1	
0	0	0	0	1	0	0	
0	0	0	0	0	0	0	
0	0	0	0	1	0	0	
0	0	0	0	0	0	0	
1	2	2	0	1	2	0	
2	0	0	0	0	3	0	
0	0	2	0	0	0	0	
0	0	0	0	2	0	2	
0	3	3	1	3	0	1	
2	3	1	3	0	3	0	
0	0	0	2	0	0	0	
0	0	1	0	0	0	0	
0	0	0	0	2	0	0	
3	0	0	0	0	0	0	
0	0	0	0	0	0	0	
--------------------
