--------------------
Best Solution Found!
--------------------
Time: 0 hour(s), 0 minute(s), 22 second(s), 313 millisecond(s)

Fitness: 153783

0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	3	3	0	0	0	1	0	0	0	0	2	0	1	
0	0	1	0	0	0	2	0	0	1	0	0	2	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	
1	0	2	1	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
1	2	0	2	1	0	0	0	0	0	1	1	2	3	0	3	3	3	0	1	2	0	2	0	0	0	0	0	
1	2	0	0	0	2	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
1	1	0	1	1	2	0	0	1	1	0	2	0	0	0	2	3	3	0	0	0	1	0	0	0	0	0	1	
1	0	0	0	0	0	0	3	0	0	1	0	0	0	1	3	2	0	0	0	2	0	1	0	0	0	2	0	
0	0	0	0	0	0	1	3	1	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	2	0	0	
1	0	0	1	0	0	0	0	2	0	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	
0	2	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	
0	0	1	0	0	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	
1	0	1	0	0	1	1	2	0	1	1	0	0	1	0	0	0	3	3	0	1	1	2	0	0	0	0	0	
2	0	3	1	2	0	0	0	1	3	3	1	2	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	
0	0	3	1	1	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	
1	0	1	1	0	1	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	2	1	1	0	
1	2	1	0	0	0	0	3	0	0	0	2	2	2	2	0	3	0	0	0	1	2	0	0	0	1	1	1	
0	3	0	1	0	1	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	
0	2	0	1	1	0	1	3	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	
1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
0	2	1	0	1	0	0	3	1	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	
1	0	1	2	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	
2	2	1	1	0	0	1	3	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	
1	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
2	0	0	1	2	0	1	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	1	0	0	1	0	
2	2	0	0	1	1	2	0	0	1	1	1	2	2	0	0	0	0	0	0	1	0	0	0	1	0	2	0	
1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	2	1	1	
0	0	0	0	2	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	1	1	2	1	0	0	2	0	
0	0	1	2	1	0	1	3	0	0	3	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
1	2	1	1	1	0	0	3	1	0	0	0	3	0	0	0	3	3	1	0	0	0	0	0	0	0	1	0	
--------------------

The best solution was found at the restart: 0, population: 0
Total Time Elapsed: 0 hour(s), 4 minute(s), 47 second(s), 595 millisecond(s)

