--------------------
Best Solution Found!
--------------------
Time: 0 hour(s), 1 minute(s), 21 second(s), 422 millisecond(s)

Fitness: 71207

3	0	0	0	0	0	0	
1	0	0	0	0	0	0	
0	0	0	0	0	0	1	
0	0	0	0	0	0	0	
0	0	2	1	0	0	0	
0	0	0	0	0	0	0	
0	1	0	2	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	1	
0	2	0	0	0	0	0	
1	1	0	2	2	0	2	
0	0	0	0	0	0	0	
0	2	0	1	0	3	1	
0	0	0	0	0	0	0	
3	0	1	0	0	0	1	
0	0	0	1	0	0	0	
1	0	0	2	0	0	1	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	1	
0	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	2	1	0	0	0	
0	0	0	0	0	2	0	
0	0	0	0	0	3	0	
3	2	1	0	0	1	1	
3	0	0	0	0	0	1	
0	0	0	0	0	0	0	
1	0	0	1	0	0	0	
1	0	0	0	0	0	0	
0	2	0	0	0	0	0	
1	0	0	0	0	0	1	
0	0	0	1	0	0	0	
0	0	0	0	0	0	2	
0	0	0	0	0	0	0	
3	2	0	0	0	0	0	
0	2	0	0	0	0	2	
0	0	0	0	0	0	3	
0	0	0	0	0	0	0	
0	0	2	0	0	0	0	
0	0	0	0	0	3	0	
1	0	0	1	0	0	0	
0	0	0	1	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	1	2	0	0	0	
0	0	2	0	0	0	0	
3	0	0	0	0	0	0	
0	1	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	3	0	0	
1	0	0	0	0	0	0	
1	1	0	0	0	0	0	
0	0	0	0	0	3	0	
3	0	0	2	0	0	0	
0	0	0	0	0	0	1	
0	0	1	0	0	3	0	
0	2	0	0	0	0	0	
0	0	2	0	0	0	2	
1	1	0	2	2	1	0	
0	0	1	0	0	2	0	
0	2	0	0	0	0	0	
0	0	0	0	0	0	0	
0	1	0	0	0	0	1	
0	0	0	0	0	0	0	
3	1	0	2	0	3	3	
0	0	0	1	0	0	1	
3	0	2	0	0	0	0	
3	2	0	1	0	0	0	
3	1	0	0	0	3	0	
0	0	0	1	0	0	0	
0	0	0	0	0	3	0	
0	0	0	2	0	0	0	
--------------------

The best solution was found at the restart: 2, population: 0
Total Time Elapsed: 0 hour(s), 4 minute(s), 20 second(s), 878 millisecond(s)

